lead_key,business_name,category,owner_name,phone_primary,phone_secondary,whatsapp,email,address,city,pincode,latitude,longitude,opening_hours,has_website,website_url,website_quality,rating,review_count,years_in_business,socials,source,source_url,place_id,lead_score,lead_tier,data_fetched_at,stale_after,outreach_status,opt_out,sample_site_url,pitch_deck_url,notes,contact_channel,wa_link,region,country,assigned_employee,pain_points,recommended_pitch,crm_status,crm_notes,last_contacted_at,next_callback_at
ph:+919891052729,India Health Centre,Doctor,,+919891052729,,,,"100D, Ismailpur Rd, Ekta Vihar, Jaitpur, New Delhi, Delhi 110044, India",Delhi,,28.5034022,77.3284804,"Monday: 10:30 AM – 2:00 PM, 6:30 – 10:00 PM; Tuesday: 10:30 AM – 2:00 PM, 6:30 – 10:00 PM; Wednesday: 10:30 AM – 2:00 PM, 6:30 – 10:00 PM; Thursday: 10:30 AM – 2:00 PM, 6:30 – 10:00 PM; Friday: 10:30 AM – 2:00 PM, 6:30 – 10:00 PM; Saturday: 10:30 AM – 2:00 PM; Sunday: 10:30 AM – 2:00 PM, 6:30 – 10:00 PM",False,,none,4.7,18,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJCWEAFvnmDDkRb_pnwDk6E7w,ChIJCWEAFvnmDDkRb_pnwDk6E7w,85,HOT,2026-08-03T14:36:19.869335,2026-09-02T14:36:19.869335,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No website — losing customers to competitors with online presence | No email listed — missed lead capture opportunities | Patients expect online booking and doctor profiles — missing without a website,"Lead-gen website + local SEO | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+919803633454,Jeevan Health Care Centre,Medical Clinic,,+919803633454,,,,"252, Tughlakabad Extension, Tughlakabad, New Delhi, Delhi 110019, India",Delhi,,28.520506,77.2536455,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,False,,none,4.3,12,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJhfIxtWjhDDkRvnbmQKtR_3Y,ChIJhfIxtWjhDDkRvnbmQKtR_3Y,85,HOT,2026-08-03T14:36:19.869335,2026-09-02T14:36:19.869335,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No website — losing customers to competitors with online presence | No email listed — missed lead capture opportunities | Patients expect online booking and doctor profiles — missing without a website,"Lead-gen website + local SEO | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+919654813100,Amit Malik Advocate,Attorney,,+919654813100,,,,"9 69, Block 9, Subhash Nagar, New Delhi, Delhi, 110027, India",Delhi,,28.6364713,77.1190665,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,False,,none,4.9,310,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJMwDDD2oDDTkRPgBo9z0Nao0,ChIJMwDDD2oDDTkRPgBo9z0Nao0,85,HOT,2026-08-03T14:36:20.646128,2026-09-02T14:36:20.646128,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No website — losing customers to competitors with online presence | No email listed — missed lead capture opportunities,Lead-gen website + local SEO | Professional legal website with trust signals + case studies + SEO,,,,
ph:+911294162669,"DB Law Offices | Chamber of D. Bhattacharya, Advocate",Attorney,,+911294162669,,,,"Office No. 700 - C, 07th Floor, SRS Tower Mathura Road, Sector - 31, Near Mewala Maharajpur Metro Station Faridabad, Delhi NCR Delhi, Sector 31, Faridabad, Haryana 121003, India",Delhi,,28.4469809,77.3084173,Monday: 9:00 AM – 7:30 PM; Tuesday: 9:00 AM – 7:30 PM; Wednesday: 9:00 AM – 7:30 PM; Thursday: 9:00 AM – 7:30 PM; Friday: 9:00 AM – 7:30 PM; Saturday: 9:00 AM – 7:30 PM; Sunday: Closed,False,,none,4.1,55,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJ____L4gdDTkRcLJ0YwN8qo8,ChIJ____L4gdDTkRcLJ0YwN8qo8,85,HOT,2026-08-03T14:36:21.415568,2026-09-02T14:36:21.415568,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No website — losing customers to competitors with online presence | No email listed — missed lead capture opportunities,Lead-gen website + local SEO | Professional legal website with trust signals + case studies + SEO,,,,
ph:+919205033659,Medi clinic,Medical Clinic,,+919205033659,,,,"Near ana ratnam, Rzf 111, Mittal Colony, Pul Pehladpur, New Delhi, Delhi 110044, India",Delhi,,28.4974504,77.2967044,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,False,,none,5.0,4,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJtwjFQdfmDDkRqsx3ClUJp94,ChIJtwjFQdfmDDkRqsx3ClUJp94,80,HOT,2026-08-03T14:36:19.869335,2026-09-02T14:36:19.869335,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No website — losing customers to competitors with online presence | Very few reviews — potential customers find it hard to trust | No email listed — missed lead capture opportunities,"Lead-gen website + local SEO | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+919523642844,Sahara Health Care,Medical Clinic,,+919523642844,,,,"C-298, 60 Feet Rd, Sharma Market, Block A, Pul Pehladpur, New Delhi, Delhi 110044, India",Delhi,,28.4983311,77.2937627,"Monday: 7:00 AM – 1:00 PM, 4:00 – 10:00 PM; Tuesday: 7:00 AM – 1:00 PM, 4:00 – 10:00 PM; Wednesday: 7:00 AM – 1:00 PM, 4:00 – 10:00 PM; Thursday: 7:00 AM – 1:00 PM, 4:00 – 10:00 PM; Friday: 7:00 AM – 12:30 PM, 4:00 – 10:00 PM; Saturday: 7:00 AM – 1:00 PM, 4:00 – 10:00 PM; Sunday: 5:00 – 10:00 PM",False,,none,5.0,6,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJDd0oopXnDDkRaVUKGinMHvM,ChIJDd0oopXnDDkRaVUKGinMHvM,80,HOT,2026-08-03T14:36:19.869335,2026-09-02T14:36:19.869335,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No website — losing customers to competitors with online presence | No email listed — missed lead capture opportunities | Patients expect online booking and doctor profiles — missing without a website,"Lead-gen website + local SEO | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+919990092448,HEALTH CARE CLINIC,Medical Clinic,,+919990092448,,,,"H 456, Jaitpur Extension Part II, Khadda Colony, Jaitpur, New Delhi, Delhi 110044, India",Delhi,,28.5140419,77.3345097,"Monday: 10:00 AM – 2:00 PM, 5:00 – 11:00 PM; Tuesday: 10:00 AM – 2:00 PM, 5:00 – 11:00 PM; Wednesday: 10:00 AM – 2:00 PM, 5:00 – 11:00 PM; Thursday: 10:00 AM – 2:00 PM, 5:00 – 11:00 PM; Friday: 10:00 AM – 2:00 PM, 5:00 – 11:00 PM; Saturday: 10:00 AM – 2:00 PM, 5:00 – 11:00 PM; Sunday: 10:00 AM – 2:00 PM, 5:00 – 11:00 PM",False,,none,5.0,6,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJfdDAzFjmDDkRAAAAcDoQoxE,ChIJfdDAzFjmDDkRAAAAcDoQoxE,80,HOT,2026-08-03T14:36:19.869335,2026-09-02T14:36:19.869335,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No website — losing customers to competitors with online presence | No email listed — missed lead capture opportunities | Patients expect online booking and doctor profiles — missing without a website,"Lead-gen website + local SEO | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+917906988290,Delhi Medical Centre,Medical Clinic,,+917906988290,,,,"D30, Block B, South East Delhi, Ekta Vihar, Ismailpur, Delhi, New Delhi, Haryana 110044, India",Delhi,,28.500195,77.33154,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,False,,none,3.5,2,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJEShTdQHnDDkRKfn6NJugOnA,ChIJEShTdQHnDDkRKfn6NJugOnA,75,HOT,2026-08-03T14:36:19.869335,2026-09-02T14:36:19.869335,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No website — losing customers to competitors with online presence | Very few reviews — potential customers find it hard to trust | No email listed — missed lead capture opportunities,"Lead-gen website + local SEO | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+919818555259,"Shrikant Samantara Law Associates Lawyers in Delhi, India for property, immigration, money recovery, and other legal issues.",Consultant,,+919818555259,,,,"78, LGF, Hotel Lalit, World Trade Center, Barakhamba Rd, Fire Brigade Lane, Connaught Place, New Delhi, Delhi 110001, India",Delhi,,28.6321147,77.2273616,Monday: 10:00 AM – 8:00 PM; Tuesday: 10:00 AM – 8:00 PM; Wednesday: 10:00 AM – 8:00 PM; Thursday: 10:00 AM – 8:00 PM; Friday: 10:00 AM – 8:00 PM; Saturday: 10:00 AM – 8:00 PM; Sunday: Closed,False,,none,4.9,137,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJizlTwlX9DDkR6Ehj2dMIlL4,ChIJizlTwlX9DDkR6Ehj2dMIlL4,75,HOT,2026-08-03T14:36:21.415568,2026-09-02T14:36:21.415568,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No website — losing customers to competitors with online presence | No email listed — missed lead capture opportunities,Lead-gen website + local SEO | Modern website + local SEO package | tailored to your industry,,,,
ph:+919958967461,Bangali Clinic,Medical Clinic,,+919958967461,,,,"1065, Faridabad, Mewala Maharajpur Rd, HBH Colony, Sector 46, Delhi, Faridabad, Haryana 121010, India",Delhi,,28.43894,77.2988723,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 10:00 PM; Friday: 9:00 AM – 10:00 PM; Saturday: 9:00 AM – 10:00 PM; Sunday: 9:00 AM – 10:00 PM,False,,none,,,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJNcQ0iPDdDDkR63cgZrqHoNA,ChIJNcQ0iPDdDDkR63cgZrqHoNA,70,HOT,2026-08-03T14:36:19.869335,2026-09-02T14:36:19.869335,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No website — losing customers to competitors with online presence | No online reviews — lost credibility against competitors with ratings | No email listed — missed lead capture opportunities,"Lead-gen website + local SEO | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+917011566857,Sai Nath Acu Heal,Medical Clinic,,+917011566857,,,,"Sector 46, Faridabad, C7Px+Whv, Sector 26, Faridabad Division Delhi, C7PX+WGQ, Huda Market, Sector 26, Sector 46, Faridabad, Haryana 121010, India",Delhi,,28.4373236,77.2989377,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 10:00 PM; Friday: 9:00 AM – 10:00 PM; Saturday: 9:00 AM – 10:00 PM; Sunday: 9:00 AM – 10:00 PM,False,,none,3.0,2,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJA6ARE_DdDDkR95U-LJQfUvc,ChIJA6ARE_DdDDkR95U-LJQfUvc,70,HOT,2026-08-03T14:36:19.869335,2026-09-02T14:36:19.869335,new,False,,,,phone,,Delhi NCR,India,Jashmit Bhalla,No website — losing customers to competitors with online presence | Very few reviews — potential customers find it hard to trust | No email listed — missed lead capture opportunities,"Lead-gen website + local SEO | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+919990444687,Sarthak & Madhav Advocates & Solicitors ! Civil ! Criminal! Bail ! Cheque Bounce ! Divorce ! Cyber Crime Delhi,Consultant,,+919990444687,,,,"B112, BGS BLOCK, Tis Hazari, COURT, Delhi, 110054, India",Delhi,,28.6645599,77.214933,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,False,https://www.facebook.com/sarthaklawfirm/,social_only,5.0,88,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJi0Zyi3T9DDkRM46_fR_1mAs,ChIJi0Zyi3T9DDkRM46_fR_1mAs,70,HOT,2026-08-03T14:36:20.646128,2026-09-02T14:36:20.646128,new,False,,,email-not-found-on-site,phone,,Delhi NCR,India,Jashmit Bhalla,Only social media presence — no dedicated website limits credibility | No email listed — missed lead capture opportunities,Professional website + social media integration | Modern website + local SEO package | tailored to your industry,,,,
pid:ChIJ3ywyJPsfDTkRZpCXTZORdqc,Smart healthcare clinic,Medical Clinic,,,,,,"Cempa kola, 110030, Khokhere Dhage Wali Gali, nearby Atul helpline pharmacy, near Kali Mandir, Bandalo Wala Mohalla, Lado Sarai, New Delhi, Delhi 110030, India",Delhi,,28.5255274,77.1924342,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,False,,none,5.0,1,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJ3ywyJPsfDTkRZpCXTZORdqc,ChIJ3ywyJPsfDTkRZpCXTZORdqc,60,WARM,2026-08-03T14:36:19.869335,2026-09-02T14:36:19.869335,new,False,,,,none,,Delhi NCR,India,Jashmit Bhalla,No website — losing customers to competitors with online presence | Very few reviews — potential customers find it hard to trust | No contact info listed — missed customer inquiries,"Lead-gen website + local SEO | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+919311625076,Amit Pratap Singh,Attorney,,+919311625076,,,,"SHOP 4,5,6, DDA MARKET, MAYUR KUNJ, adjacent to NAGARJUNA APARTMENT, MAYUR VIHAR, PHASE 1, Krishna Nagar, New Delhi, Delhi, 110051, India",Delhi,,28.6452846,77.2808412,Monday: 9:00 AM – 9:00 PM; Tuesday: 9:00 AM – 9:00 PM; Wednesday: 9:00 AM – 9:00 PM; Thursday: 9:00 AM – 9:00 PM; Friday: 9:00 AM – 9:00 PM; Saturday: 9:00 AM – 9:00 PM; Sunday: Closed,True,http://www.advoknit.com/,weak,4.9,560,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJdWY2sDf9DDkRZ1KciY5gjbM,ChIJdWY2sDf9DDkRZ1KciY5gjbM,60,WARM,2026-08-03T14:36:20.646128,2026-09-02T14:36:20.646128,new,False,,,email-not-found-on-site,phone,,Delhi NCR,India,Jashmit Bhalla,"Outdated/basic website — poor first impression, likely losing mobile visitors | No email listed — missed lead capture opportunities",Website redesign + SEO optimization | Professional legal website with trust signals + case studies + SEO,,,,
ph:+919899100615,AS PARTNERS SOLICITORS & ADVOCATES,Attorney,,+919899100615,,,sahil@aspartner.in,"Chamber No. 90, Civil Side, Block V, Court, Tis Hazari, New Delhi, Delhi, 110054, India",Delhi,,28.6661564,77.2201649,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Closed,True,http://www.aspartner.in/,weak,5.0,257,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJwxm36XL9DDkRaCqhDSXJ7A0,ChIJwxm36XL9DDkRaCqhDSXJ7A0,60,WARM,2026-08-03T14:36:20.646128,2026-09-02T14:36:20.646128,new,False,,,alt_emails: abhimanyu@aspartner.in,email,,Delhi NCR,India,Jashmit Bhalla,"Outdated/basic website — poor first impression, likely losing mobile visitors",Website redesign + SEO optimization | Professional legal website with trust signals + case studies + SEO,,,,
ph:+919899011450,Advocate Kapil Chandna | Top / Best Criminal Bail Lawyers in Delhi High Court & Supreme Court,Attorney,,+919899011450,,,advocate.kapilc@gmail.com,"851A, Patiala House Courts Complex, near Delhi High Court, Patiala House, India Gate, New Delhi, Delhi 110001, India",Delhi,,28.6157906,77.2351003,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,True,http://www.kapilchandna.legal/,weak,4.8,272,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJbSHxQNniDDkRUBRE9S7g3uA,ChIJbSHxQNniDDkRUBRE9S7g3uA,60,WARM,2026-08-03T14:36:20.646128,2026-09-02T14:36:20.646128,new,False,,,,email,,Delhi NCR,India,Jashmit Bhalla,"Outdated/basic website — poor first impression, likely losing mobile visitors",Website redesign + SEO optimization | Professional legal website with trust signals + case studies + SEO,,,,
pid:ChIJMxkM1EfnDDkRT9W0QRrd8OI,M.H Healthcare Clinic,Medical Clinic,,,,,,"L-5, near rajdhani public school, Jaitpur Extension, Badarpur, New Delhi, Delhi 110044, India",Delhi,,28.5040458,77.3316903,Monday: 9:00 AM – 11:00 PM; Tuesday: 9:00 AM – 11:00 PM; Wednesday: 9:00 AM – 11:00 PM; Thursday: 9:00 AM – 11:00 PM; Friday: 9:00 AM – 11:00 PM; Saturday: 9:00 AM – 11:00 PM; Sunday: 9:00 AM – 11:00 PM,False,,none,,,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJMxkM1EfnDDkRT9W0QRrd8OI,ChIJMxkM1EfnDDkRT9W0QRrd8OI,55,WARM,2026-08-03T14:36:19.869335,2026-09-02T14:36:19.869335,new,False,,,,none,,Delhi NCR,India,Jashmit Bhalla,No website — losing customers to competitors with online presence | No online reviews — lost credibility against competitors with ratings | No contact info listed — missed customer inquiries,"Lead-gen website + local SEO | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+917709690578,Siddharth Jain & Co.,Consultant,,+917709690578,,,,"100, Bahapur, Kailash Hills, East of Kailash, New Delhi, Delhi 110065, India",Delhi,,28.5558075,77.2590747,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,True,http://www.sjcolegal.com/,weak,4.9,913,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJP2uvW9vjDDkR2S-c5s8OuOo,ChIJP2uvW9vjDDkR2S-c5s8OuOo,50,WARM,2026-08-03T14:36:20.646128,2026-09-02T14:36:20.646128,new,False,,,email-not-found-on-site,phone,,Delhi NCR,India,Jashmit Bhalla,"Outdated/basic website — poor first impression, likely losing mobile visitors | No email listed — missed lead capture opportunities",Website redesign + SEO optimization | Modern website + local SEO package | tailored to your industry,,,,
ph:+917284872848,VakeelSaab- Online Legal Advice from Top Lawyers,Consultant,,+917284872848,,,help@vakeelsaab.com,"E 14/13, Block E, Vasant Vihar, New Delhi, Delhi 110057, India",Delhi,,28.561366,77.159854,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,True,http://www.vakeelsaab.com/,weak,4.9,307,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJYYjDvFAdDTkRCKJWDnqCsp4,ChIJYYjDvFAdDTkRCKJWDnqCsp4,50,WARM,2026-08-03T14:36:20.646128,2026-09-02T14:36:20.646128,new,False,,,"alt_emails: lawyer@vakeelsaab.com, connect@vakeelsaab.com, problem@all.if",email,,Delhi NCR,India,Jashmit Bhalla,"Outdated/basic website — poor first impression, likely losing mobile visitors",Website redesign + SEO optimization | Modern website + local SEO package | tailored to your industry,,,,
ph:+911140521445,Qualegal - Advocates & Solicitors | Best Supreme Court Lawyers in Delhi,Consultant,,+911140521445,,,qualegalindia@gmail.com,"4A, Sagar Apartments, 6, Tilak Marg, Mahatma Jyoti Rao Phule Marg Area, New Delhi, Delhi 110001, India",Delhi,,28.6185411,77.2346185,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 10:00 PM; Friday: 9:00 AM – 10:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: 11:00 AM – 7:00 PM,True,http://www.qualegalindia.com/,weak,4.9,129,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJfxjFCtTjDDkRcgJqSshKNf4,ChIJfxjFCtTjDDkRcgJqSshKNf4,50,WARM,2026-08-03T14:36:20.646128,2026-09-02T14:36:20.646128,new,False,,,,email,,Delhi NCR,India,Jashmit Bhalla,"Outdated/basic website — poor first impression, likely losing mobile visitors",Website redesign + SEO optimization | Modern website + local SEO package | tailored to your industry,,,,
ph:+918595851920,Advocate SA Law Associates,Consultant,,+918595851920,,,madhusudan.techsaga@gmail.com,"Chamber No. 467, LAWYERS BLOCK, SAKET COURT, Sector 6, Pushp Vihar, New Delhi, Delhi 110017, India",Delhi,,28.5298771,77.2228864,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,True,http://advocatesalaw.com/,weak,5.0,304,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJf-LGT8nhDDkRvxPobq70_sU,ChIJf-LGT8nhDDkRvxPobq70_sU,50,WARM,2026-08-03T14:36:20.646128,2026-09-02T14:36:20.646128,new,False,,,alt_emails: saa101746@gmail.com,email,,Delhi NCR,India,Jashmit Bhalla,"Outdated/basic website — poor first impression, likely losing mobile visitors",Website redesign + SEO optimization | Modern website + local SEO package | tailored to your industry,,,,
ph:+919810515155,"Aegis Legal LLP, Advocates",Consultant,,+919810515155,,,info@aegislegalllp.com,"A-420, LGF, Block A, Defence Colony, New Delhi, Delhi 110024, India",Delhi,,28.57546,77.232414,Monday: 9:00 AM – 11:00 PM; Tuesday: 9:00 AM – 11:00 PM; Wednesday: 9:00 AM – 11:00 PM; Thursday: 9:00 AM – 11:00 PM; Friday: 9:00 AM – 11:00 PM; Saturday: 9:00 AM – 11:00 PM; Sunday: 9:00 AM – 11:00 PM,True,http://www.aegislegalllp.com/,weak,4.8,43,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJVVWlf2f9DDkRHDmtLKmw-dE,ChIJVVWlf2f9DDkRHDmtLKmw-dE,50,WARM,2026-08-03T14:36:21.415568,2026-09-02T14:36:21.415568,new,False,,,,email,,Delhi NCR,India,Jashmit Bhalla,"Outdated/basic website — poor first impression, likely losing mobile visitors",Website redesign + SEO optimization | Modern website + local SEO package | tailored to your industry,,,,
ph:+914165935111,Downtown Dental Centre,Dental Clinic,,+914165935111,,,,"700 University Ave, Toronto, ON M5G 1X7, Canada",Toronto,,43.6592894,-79.390724,Monday: 8:00 AM – 5:45 PM; Tuesday: 8:00 AM – 5:45 PM; Wednesday: 8:00 AM – 4:45 PM; Thursday: 8:00 AM – 4:45 PM; Friday: 7:30 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,True,http://www.downtowndental.ca/,weak,4.9,592,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJV89hMqw0K4gRqO4BksM16So,ChIJV89hMqw0K4gRqO4BksM16So,60,WARM,2026-08-03T14:39:08.781556,2026-09-02T14:39:08.781556,new,False,,,email-not-found-on-site,phone,,Ontario - GTA,Canada,Tishya Kane,"Outdated/basic website — poor first impression, likely losing mobile visitors | No email listed — missed lead capture opportunities | Patients search for 'dentist near me' — losing local search traffic without a site","Website redesign + SEO optimization | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+914165195550,College Street Dental,Dental Clinic,,+914165195550,,,,"261 College St, Toronto, ON M5T 1R5, Canada",Toronto,,43.6577087,-79.3994869,Monday: 10:00 AM – 6:30 PM; Tuesday: 10:00 AM – 6:30 PM; Wednesday: 10:00 AM – 6:30 PM; Thursday: 10:00 AM – 6:30 PM; Friday: 10:00 AM – 5:30 PM; Saturday: 10:00 AM – 3:00 PM; Sunday: Closed,True,http://www.collegestreetdental.ca/,weak,4.7,1397,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJw5gPA8E0K4gRLe4CyIfJmWs,ChIJw5gPA8E0K4gRLe4CyIfJmWs,60,WARM,2026-08-03T14:39:08.781556,2026-09-02T14:39:08.781556,new,False,,,email-not-found-on-site,phone,,Ontario - GTA,Canada,Tishya Kane,"Outdated/basic website — poor first impression, likely losing mobile visitors | No email listed — missed lead capture opportunities | Patients search for 'dentist near me' — losing local search traffic without a site","Website redesign + SEO optimization | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+914165139494,Downtown Dental Clinic,Dentist,,+914165139494,,,,"819 Yonge St, Toronto, ON M4W 2G9, Canada",Toronto,,43.6726772,-79.3873553,Monday: 10:00 AM – 6:00 PM; Tuesday: 10:00 AM – 6:00 PM; Wednesday: 10:00 AM – 6:00 PM; Thursday: 10:00 AM – 6:00 PM; Friday: 10:00 AM – 6:00 PM; Saturday: 8:00 AM – 2:00 PM; Sunday: Closed,True,http://www.downtowndentalclinic.com/,weak,4.8,320,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJOwJxuK40K4gRHrVk0Nqh_1c,ChIJOwJxuK40K4gRHrVk0Nqh_1c,60,WARM,2026-08-03T14:39:08.781556,2026-09-02T14:39:08.781556,new,False,,,email-not-found-on-site,phone,,Ontario - GTA,Canada,Tishya Kane,"Outdated/basic website — poor first impression, likely losing mobile visitors | No email listed — missed lead capture opportunities | Patients search for 'dentist near me' — losing local search traffic without a site","Website redesign + SEO optimization | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+914167920980,Dentistry at St George,Dental Clinic,,+914167920980,,,,"Jackman Humanities Building, 262 Bloor St W Unit 104, Toronto, ON M5S 1V8, Canada",Toronto,,43.6677163,-79.4002076,Monday: 10:00 AM – 6:30 PM; Tuesday: 10:00 AM – 6:30 PM; Wednesday: 10:00 AM – 6:30 PM; Thursday: 10:00 AM – 6:30 PM; Friday: 10:00 AM – 5:30 PM; Saturday: Closed; Sunday: Closed,True,http://www.dentistryatstgeorge.ca/,weak,4.8,696,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJcc9skPg1K4gRzqXGwGBwCeQ,ChIJcc9skPg1K4gRzqXGwGBwCeQ,60,WARM,2026-08-03T14:39:08.781556,2026-09-02T14:39:08.781556,new,False,,,email-not-found-on-site,phone,,Ontario - GTA,Canada,Tishya Kane,"Outdated/basic website — poor first impression, likely losing mobile visitors | No email listed — missed lead capture opportunities | Patients search for 'dentist near me' — losing local search traffic without a site","Website redesign + SEO optimization | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
ph:+914165516565,St George Dental,Dentist,,+914165516565,,,,"183 College St, Toronto, ON M5T 1P7, Canada",Toronto,,43.6588845,-79.3943292,Monday: 10:00 AM – 6:30 PM; Tuesday: 10:00 AM – 6:30 PM; Wednesday: 10:00 AM – 6:30 PM; Thursday: 10:00 AM – 6:30 PM; Friday: 10:00 AM – 5:30 PM; Saturday: 10:00 AM – 3:00 PM; Sunday: Closed,True,https://www.stgeorgedental.ca/,ok,4.8,1371,,,google_places,https://www.google.com/maps/place/?q=place_id:ChIJzbAKnsc0K4gR1v_JHyy801c,ChIJzbAKnsc0K4gR1v_JHyy801c,40,COLD,2026-08-03T14:39:08.781556,2026-09-02T14:39:08.781556,new,False,,,,phone,,Ontario - GTA,Canada,Tishya Kane,No email listed — missed lead capture opportunities | Patients search for 'dentist near me' — losing local search traffic without a site,"SEO + review generation + conversion optimization | Medical website with patient booking + local SEO | highlight online booking, Google reviews, and telehealth",,,,
